timestamp,fg_value,fg_z,fg_lag1,fg_lag6
2018-02-01 00:00:00+0000,30.0,,,
2018-02-01 01:00:00+0000,30.0,,30.0,
2018-02-01 02:00:00+0000,30.0,,30.0,
2018-02-01 03:00:00+0000,30.0,,30.0,
2018-02-01 04:00:00+0000,30.0,,30.0,
2018-02-01 05:00:00+0000,30.0,,30.0,
2018-02-01 06:00:00+0000,30.0,,30.0,30.0
2018-02-01 07:00:00+0000,30.0,,30.0,30.0
2018-02-01 08:00:00+0000,30.0,,30.0,30.0
2018-02-01 09:00:00+0000,30.0,,30.0,30.0
2018-02-01 10:00:00+0000,30.0,,30.0,30.0
2018-02-01 11:00:00+0000,30.0,,30.0,30.0
2018-02-01 12:00:00+0000,30.0,,30.0,30.0
2018-02-01 13:00:00+0000,30.0,,30.0,30.0
2018-02-01 14:00:00+0000,30.0,,30.0,30.0
2018-02-01 15:00:00+0000,30.0,,30.0,30.0
2018-02-01 16:00:00+0000,30.0,,30.0,30.0
2018-02-01 17:00:00+0000,30.0,,30.0,30.0
2018-02-01 18:00:00+0000,30.0,,30.0,30.0
2018-02-01 19:00:00+0000,30.0,,30.0,30.0
2018-02-01 20:00:00+0000,30.0,,30.0,30.0
2018-02-01 21:00:00+0000,30.0,,30.0,30.0
2018-02-01 22:00:00+0000,30.0,,30.0,30.0
2018-02-01 23:00:00+0000,30.0,,30.0,30.0
2018-02-02 00:00:00+0000,15.0,-4.898979485566357,30.0,30.0
2018-02-02 01:00:00+0000,15.0,-3.464101615137755,15.0,30.0
2018-02-02 02:00:00+0000,15.0,-2.8284271247461903,15.0,30.0
2018-02-02 03:00:00+0000,15.0,-2.4494897427831783,15.0,30.0
2018-02-02 04:00:00+0000,15.0,-2.190890230020665,15.0,30.0
2018-02-02 05:00:00+0000,15.0,-2.0,15.0,30.0
2018-02-02 06:00:00+0000,15.0,-1.8516401995451028,15.0,15.0
2018-02-02 07:00:00+0000,15.0,-1.7320508075688772,15.0,15.0
2018-02-02 08:00:00+0000,15.0,-1.6329931618554518,15.0,15.0
2018-02-02 09:00:00+0000,15.0,-1.5491933384829668,15.0,15.0
2018-02-02 10:00:00+0000,15.0,-1.4770978917519926,15.0,15.0
2018-02-02 11:00:00+0000,15.0,-1.414213562373095,15.0,15.0
2018-02-02 12:00:00+0000,15.0,-1.3587324409735146,15.0,15.0
2018-02-02 13:00:00+0000,15.0,-1.309307341415954,15.0,15.0
2018-02-02 14:00:00+0000,15.0,-1.2649110640673515,15.0,15.0
2018-02-02 15:00:00+0000,15.0,-1.224744871391589,15.0,15.0
2018-02-02 16:00:00+0000,15.0,-1.1881770515720091,15.0,15.0
2018-02-02 17:00:00+0000,15.0,-1.1547005383792515,15.0,15.0
2018-02-02 18:00:00+0000,15.0,-1.1239029738980326,15.0,15.0
2018-02-02 19:00:00+0000,15.0,-1.0954451150103324,15.0,15.0
2018-02-02 20:00:00+0000,15.0,-1.0690449676496974,15.0,15.0
2018-02-02 21:00:00+0000,15.0,-1.0444659357341868,15.0,15.0
2018-02-02 22:00:00+0000,15.0,-1.0215078369104984,15.0,15.0
2018-02-02 23:00:00+0000,15.0,-0.9999999999999999,15.0,15.0
2018-02-03 00:00:00+0000,40.0,2.1908902300206643,15.0,15.0
2018-02-03 01:00:00+0000,40.0,2.0717072194013584,40.0,15.0
2018-02-03 02:00:00+0000,40.0,1.970073125244817,40.0,15.0
2018-02-03 03:00:00+0000,40.0,1.8820650027825272,40.0,15.0
2018-02-03 04:00:00+0000,40.0,1.8048871788928678,40.0,15.0
2018-02-03 05:00:00+0000,40.0,1.7364862842489186,40.0,15.0
2018-02-03 06:00:00+0000,40.0,1.6753156650511067,40.0,40.0
2018-02-03 07:00:00+0000,40.0,1.6201851746019649,40.0,40.0
2018-02-03 08:00:00+0000,40.0,1.5701620314577236,40.0,40.0
2018-02-03 09:00:00+0000,40.0,1.524503418145318,40.0,40.0
2018-02-03 10:00:00+0000,40.0,1.4826094701982366,40.0,40.0
2018-02-03 11:00:00+0000,40.0,1.4439897447623107,40.0,40.0
2018-02-03 12:00:00+0000,40.0,1.4082388269011419,40.0,40.0
2018-02-03 13:00:00+0000,40.0,1.3750182693904671,40.0,40.0
2018-02-03 14:00:00+0000,40.0,1.3440430100644936,40.0,40.0
2018-02-03 15:00:00+0000,40.0,1.3150710112788138,40.0,40.0
2018-02-03 16:00:00+0000,40.0,1.287895255445329,40.0,40.0
2018-02-03 17:00:00+0000,40.0,1.262337488534405,40.0,40.0
2018-02-03 18:00:00+0000,40.0,1.2382432776326089,40.0,40.0
2018-02-03 19:00:00+0000,40.0,1.2154780683637882,40.0,40.0
2018-02-03 20:00:00+0000,40.0,1.1939240115914185,40.0,40.0
2018-02-03 21:00:00+0000,40.0,1.1734773880769362,40.0,40.0
2018-02-03 22:00:00+0000,40.0,1.1540465023378925,40.0,40.0
2018-02-03 23:00:00+0000,40.0,1.1355499479153377,40.0,40.0
2018-02-04 00:00:00+0000,24.0,-0.4183674060092506,40.0,40.0
2018-02-04 01:00:00+0000,24.0,-0.4150404290148247,24.0,40.0
2018-02-04 02:00:00+0000,24.0,-0.41179158142749117,24.0,40.0
2018-02-04 03:00:00+0000,24.0,-0.40861785242038484,24.0,40.0
2018-02-04 04:00:00+0000,24.0,-0.40551639113933213,24.0,40.0
2018-02-04 05:00:00+0000,24.0,-0.40248449593792424,24.0,40.0
2018-02-04 06:00:00+0000,24.0,-0.3995196044849281,24.0,24.0
2018-02-04 07:00:00+0000,24.0,-0.39661928466170165,24.0,24.0
2018-02-04 08:00:00+0000,24.0,-0.3937812261761238,24.0,24.0
2018-02-04 09:00:00+0000,24.0,-0.39100323282732236,24.0,24.0
2018-02-04 10:00:00+0000,24.0,-0.38828321536234234,24.0,24.0
2018-02-04 11:00:00+0000,24.0,-0.38561918487195507,24.0,24.0
2018-02-04 12:00:00+0000,24.0,-0.3830092466781684,24.0,24.0
2018-02-04 13:00:00+0000,24.0,-0.3804515946707503,24.0,24.0
2018-02-04 14:00:00+0000,24.0,-0.3779445060543009,24.0,24.0
2018-02-04 15:00:00+0000,24.0,-0.37548633647115515,24.0,24.0
2018-02-04 16:00:00+0000,24.0,-0.3730755154687457,24.0,24.0
2018-02-04 17:00:00+0000,24.0,-0.3707105422830438,24.0,24.0
2018-02-04 18:00:00+0000,24.0,-0.3683899819123473,24.0,24.0
2018-02-04 19:00:00+0000,24.0,-0.3661124614580845,24.0,24.0
2018-02-04 20:00:00+0000,24.0,-0.36387666671143504,24.0,24.0
2018-02-04 21:00:00+0000,24.0,-0.3616813389664843,24.0,24.0
2018-02-04 22:00:00+0000,24.0,-0.3595252720423601,24.0,24.0
2018-02-04 23:00:00+0000,24.0,-0.35740730949833976,24.0,24.0
2018-02-05 00:00:00+0000,11.0,-1.7492395092030844,24.0,24.0
2018-02-05 01:00:00+0000,11.0,-1.7137435939921524,11.0,24.0
2018-02-05 02:00:00+0000,11.0,-1.6803244035237968,11.0,24.0
2018-02-05 03:00:00+0000,11.0,-1.6487870267312954,11.0,24.0
2018-02-05 04:00:00+0000,11.0,-1.6189612379417446,11.0,24.0
2018-02-05 05:00:00+0000,11.0,-1.5906976174045364,11.0,24.0
2018-02-05 06:00:00+0000,11.0,-1.5638643918778254,11.0,11.0
2018-02-05 07:00:00+0000,11.0,-1.5383448424748372,11.0,11.0
2018-02-05 08:00:00+0000,11.0,-1.5140351632030855,11.0,11.0
2018-02-05 09:00:00+0000,11.0,-1.4908426804222568,11.0,11.0
2018-02-05 10:00:00+0000,11.0,-1.4686843634671345,11.0,11.0
2018-02-05 11:00:00+0000,11.0,-1.447485571788396,11.0,11.0
2018-02-05 12:00:00+0000,11.0,-1.4271789954667,11.0,11.0
2018-02-05 13:00:00+0000,11.0,-1.40770375478892,11.0,11.0
2018-02-05 14:00:00+0000,11.0,-1.3890046314135336,11.0,11.0
2018-02-05 15:00:00+0000,11.0,-1.3710314089857056,11.0,11.0
2018-02-05 16:00:00+0000,11.0,-1.3537383052522338,11.0,11.0
2018-02-05 17:00:00+0000,11.0,-1.337083481039694,11.0,11.0
2018-02-05 18:00:00+0000,11.0,-1.3210286140958338,11.0,11.0
2018-02-05 19:00:00+0000,11.0,-1.3055385279052807,11.0,11.0
2018-02-05 20:00:00+0000,11.0,-1.2905808672903896,11.0,11.0
2018-02-05 21:00:00+0000,11.0,-1.276125813984118,11.0,11.0
2018-02-05 22:00:00+0000,11.0,-1.2621458364815528,11.0,11.0
2018-02-05 23:00:00+0000,11.0,-1.24861546939236,11.0,11.0
2018-02-06 00:00:00+0000,8.0,-1.515674437939973,11.0,11.0
2018-02-06 01:00:00+0000,8.0,-1.4954359544052016,8.0,11.0
2018-02-06 02:00:00+0000,8.0,-1.4759871262196806,8.0,11.0
2018-02-06 03:00:00+0000,8.0,-1.4572779032467444,8.0,11.0
2018-02-06 04:00:00+0000,8.0,-1.439262566853333,8.0,11.0
2018-02-06 05:00:00+0000,8.0,-1.4218992595622602,8.0,11.0
2018-02-06 06:00:00+0000,8.0,-1.4051495756587744,8.0,8.0
2018-02-06 07:00:00+0000,8.0,-1.3889782036305576,8.0,8.0
2018-02-06 08:00:00+0000,8.0,-1.3733526128596791,8.0,8.0
2018-02-06 09:00:00+0000,8.0,-1.358242778236378,8.0,8.0
2018-02-06 10:00:00+0000,8.0,-1.3436209373869175,8.0,8.0
2018-02-06 11:00:00+0000,8.0,-1.3294613760468714,8.0,8.0
2018-02-06 12:00:00+0000,8.0,-1.3157402378031187,8.0,8.0
2018-02-06 13:00:00+0000,8.0,-1.302435355000743,8.0,8.0
2018-02-06 14:00:00+0000,8.0,-1.2895260980874277,8.0,8.0
2018-02-06 15:00:00+0000,8.0,-1.2769932410655878,8.0,8.0
2018-02-06 16:00:00+0000,8.0,-1.2648188410556993,8.0,8.0
2018-02-06 17:00:00+0000,8.0,-1.252986130254474,8.0,8.0
2018-02-06 18:00:00+0000,8.0,-1.241479418807999,8.0,8.0
2018-02-06 19:00:00+0000,8.0,-1.230284007320146,8.0,8.0
2018-02-06 20:00:00+0000,8.0,-1.219386107886616,8.0,8.0
2018-02-06 21:00:00+0000,8.0,-1.2087727726898658,8.0,8.0
2018-02-06 22:00:00+0000,8.0,-1.1984318293139737,8.0,8.0
2018-02-06 23:00:00+0000,8.0,-1.1883518220446125,8.0,8.0
2018-02-07 00:00:00+0000,36.0,1.2950632428027766,8.0,8.0
2018-02-07 01:00:00+0000,36.0,1.2832706751621001,36.0,8.0
2018-02-07 02:00:00+0000,36.0,1.2717944917236559,36.0,8.0
2018-02-07 03:00:00+0000,36.0,1.2606207937175424,36.0,8.0
2018-02-07 04:00:00+0000,36.0,1.2497365224259478,36.0,8.0
2018-02-07 05:00:00+0000,36.0,1.2391293950104891,36.0,8.0
2018-02-07 06:00:00+0000,36.0,1.2287878462312263,36.0,36.0
2018-02-07 07:00:00+0000,36.0,1.21870097542857,36.0,36.0
2018-02-07 08:00:00+0000,36.0,1.2088584982155006,36.0,36.0
2018-02-07 09:00:00+0000,36.0,1.199250702393378,36.0,36.0
2018-02-07 10:00:00+0000,36.0,1.18986840766176,36.0,36.0
2018-02-07 11:00:00+0000,36.0,1.1807029287422786,36.0,36.0
2018-02-07 12:00:00+0000,36.0,1.1717460415798593,36.0,36.0
2018-02-07 13:00:00+0000,36.0,1.1629899523223273,36.0,36.0
2018-02-07 14:00:00+0000,36.0,1.1544272688124428,36.0,36.0
2018-02-07 15:00:00+0000,36.0,1.1460509743553708,36.0,36.0
2018-02-07 16:00:00+0000,36.0,1.137854403550015,36.0,36.0
2018-02-07 17:00:00+0000,36.0,1.1298312199950178,36.0,36.0
2018-02-07 18:00:00+0000,36.0,1.1219753956999687,36.0,36.0
2018-02-07 19:00:00+0000,36.0,1.1142811920497933,36.0,36.0
2018-02-07 20:00:00+0000,36.0,1.1067431421857195,36.0,36.0
2018-02-07 21:00:00+0000,36.0,1.099356034679905,36.0,36.0
2018-02-07 22:00:00+0000,36.0,1.0921148983929416,36.0,36.0
2018-02-07 23:00:00+0000,36.0,1.085014988414267,36.0,36.0
2018-02-08 00:00:00+0000,30.0,0.5649490148844472,36.0,36.0
2018-02-08 01:00:00+0000,30.0,0.5627569216277406,30.0,36.0
2018-02-08 02:00:00+0000,30.0,0.5605901489638271,30.0,36.0
2018-02-08 03:00:00+0000,30.0,0.5584482131582668,30.0,36.0
2018-02-08 04:00:00+0000,30.0,0.5563306433165617,30.0,36.0
2018-02-08 05:00:00+0000,30.0,0.5542369809492622,30.0,36.0
2018-02-08 06:00:00+0000,30.0,0.5521667795549423,30.0,30.0
2018-02-08 07:00:00+0000,30.0,0.5501196042201809,30.0,30.0
2018-02-08 08:00:00+0000,30.0,0.5480950312357393,30.0,30.0
2018-02-08 09:00:00+0000,30.0,0.5460926477281626,30.0,30.0
2018-02-08 10:00:00+0000,30.0,0.5441120513060784,30.0,30.0
2018-02-08 11:00:00+0000,30.0,0.5421528497205044,30.0,30.0
2018-02-08 12:00:00+0000,30.0,0.5402146605385173,30.0,30.0
2018-02-08 13:00:00+0000,30.0,0.5382971108296598,30.0,30.0
2018-02-08 14:00:00+0000,30.0,0.5363998368645091,30.0,30.0
2018-02-08 15:00:00+0000,30.0,0.5345224838248488,30.0,30.0
2018-02-08 16:00:00+0000,30.0,0.5326647055249208,30.0,30.0
2018-02-08 17:00:00+0000,30.0,0.530826164143263,30.0,30.0
2018-02-08 18:00:00+0000,30.0,0.5290065299646565,30.0,30.0
2018-02-08 19:00:00+0000,30.0,0.5272054811317378,30.0,30.0
2018-02-08 20:00:00+0000,30.0,0.5254227034058516,30.0,30.0
2018-02-08 21:00:00+0000,30.0,0.5236578899367367,30.0,30.0
2018-02-08 22:00:00+0000,30.0,0.5219107410406684,30.0,30.0
2018-02-08 23:00:00+0000,30.0,0.5201809639866857,30.0,30.0
2018-02-09 00:00:00+0000,44.0,1.767515842869479,30.0,30.0
2018-02-09 01:00:00+0000,44.0,1.7489286592088722,44.0,30.0
2018-02-09 02:00:00+0000,44.0,1.7309157948997904,44.0,30.0
2018-02-09 03:00:00+0000,44.0,1.7134482702185103,44.0,30.0
2018-02-09 04:00:00+0000,44.0,1.6964991121843567,44.0,30.0
2018-02-09 05:00:00+0000,44.0,1.6800431793605188,44.0,30.0
2018-02-09 06:00:00+0000,44.0,1.6640570049942192,44.0,44.0
2018-02-09 07:00:00+0000,44.0,1.6485186562698253,44.0,44.0
2018-02-09 08:00:00+0000,44.0,1.632164784477233,44.0,44.0
2018-02-09 09:00:00+0000,44.0,1.616134882631324,44.0,44.0
2018-02-09 10:00:00+0000,44.0,1.6004172725106671,44.0,44.0
2018-02-09 11:00:00+0000,44.0,1.5850008558602848,44.0,44.0
2018-02-09 12:00:00+0000,44.0,1.56987507772723,44.0,44.0
2018-02-09 13:00:00+0000,44.0,1.5550298925927988,44.0,44.0
2018-02-09 14:00:00+0000,44.0,1.5404557330525364,44.0,44.0
2018-02-09 15:00:00+0000,44.0,1.5261434808204086,44.0,44.0
2018-02-09 16:00:00+0000,44.0,1.5120844398558715,44.0,44.0
2018-02-09 17:00:00+0000,44.0,1.4982703114324274,44.0,44.0
2018-02-09 18:00:00+0000,44.0,1.4846931709839057,44.0,44.0
2018-02-09 19:00:00+0000,44.0,1.4713454465804712,44.0,44.0
2018-02-09 20:00:00+0000,44.0,1.4582198989003818,44.0,44.0
2018-02-09 21:00:00+0000,44.0,1.4453096025760879,44.0,44.0
2018-02-09 22:00:00+0000,44.0,1.4326079288044957,44.0,44.0
2018-02-09 23:00:00+0000,44.0,1.4201085291212916,44.0,44.0
2018-02-10 00:00:00+0000,54.0,2.180571832319629,44.0,44.0
2018-02-10 01:00:00+0000,54.0,2.1463169249962597,54.0,44.0
2018-02-10 02:00:00+0000,54.0,2.113286019713957,54.0,44.0
2018-02-10 03:00:00+0000,54.0,2.0814035360875556,54.0,44.0
2018-02-10 04:00:00+0000,54.0,2.0506002804579135,54.0,44.0
2018-02-10 05:00:00+0000,54.0,2.0208127668292364,54.0,44.0
2018-02-10 06:00:00+0000,54.0,1.9919826240851317,54.0,54.0
2018-02-10 07:00:00+0000,54.0,1.964056076814436,54.0,54.0
2018-02-10 08:00:00+0000,54.0,1.9351911407884597,54.0,54.0
2018-02-10 09:00:00+0000,54.0,1.9072371624086204,54.0,54.0
2018-02-10 10:00:00+0000,54.0,1.8801435017522756,54.0,54.0
2018-02-10 11:00:00+0000,54.0,1.8538633834585898,54.0,54.0
2018-02-10 12:00:00+0000,54.0,1.8283535251949337,54.0,54.0
2018-02-10 13:00:00+0000,54.0,1.8035738089513687,54.0,54.0
2018-02-10 14:00:00+0000,54.0,1.7794869894482874,54.0,54.0
2018-02-10 15:00:00+0000,54.0,1.7560584348050452,54.0,54.0
2018-02-10 16:00:00+0000,54.0,1.7332558953354458,54.0,54.0
2018-02-10 17:00:00+0000,54.0,1.7110492969359132,54.0,54.0
2018-02-10 18:00:00+0000,54.0,1.6894105560352988,54.0,54.0
2018-02-10 19:00:00+0000,54.0,1.6683134134987656,54.0,54.0
2018-02-10 20:00:00+0000,54.0,1.6477332852358495,54.0,54.0
2018-02-10 21:00:00+0000,54.0,1.6276471275658624,54.0,54.0
2018-02-10 22:00:00+0000,54.0,1.6080333156514448,54.0,54.0
2018-02-10 23:00:00+0000,54.0,1.588871533530762,54.0,54.0
2018-02-11 00:00:00+0000,31.0,0.045591647794624955,54.0,54.0
2018-02-11 01:00:00+0000,31.0,0.040334824255503464,31.0,54.0
2018-02-11 02:00:00+0000,31.0,0.03505125586440418,31.0,54.0
2018-02-11 03:00:00+0000,31.0,0.02974015907950416,31.0,54.0
2018-02-11 04:00:00+0000,31.0,0.024400729646949445,31.0,54.0
2018-02-11 05:00:00+0000,31.0,0.019032141743641793,31.0,54.0
2018-02-11 06:00:00+0000,31.0,0.013633547078730247,31.0,31.0
2018-02-11 07:00:00+0000,31.0,0.00820407395137466,31.0,31.0
2018-02-11 08:00:00+0000,31.0,0.01129163306753591,31.0,31.0
2018-02-11 09:00:00+0000,31.0,0.014385387265052667,31.0,31.0
2018-02-11 10:00:00+0000,31.0,0.017485452676751532,31.0,31.0
2018-02-11 11:00:00+0000,31.0,0.02059194669163746,31.0,31.0
2018-02-11 12:00:00+0000,31.0,0.023704987982781534,31.0,31.0
2018-02-11 13:00:00+0000,31.0,0.026824696535812837,31.0,31.0
2018-02-11 14:00:00+0000,31.0,0.029951193678024027,31.0,31.0
2018-02-11 15:00:00+0000,31.0,0.033084602108116375,31.0,31.0
2018-02-11 16:00:00+0000,31.0,0.03622504592659506,31.0,31.0
2018-02-11 17:00:00+0000,31.0,0.03937265066684158,31.0,31.0
2018-02-11 18:00:00+0000,31.0,0.04252754332687531,31.0,31.0
2018-02-11 19:00:00+0000,31.0,0.04568985240183233,31.0,31.0
2018-02-11 20:00:00+0000,31.0,0.048859707917174776,31.0,31.0
2018-02-11 21:00:00+0000,31.0,0.05203724146266036,31.0,31.0
2018-02-11 22:00:00+0000,31.0,0.05522258622708677,31.0,31.0
2018-02-11 23:00:00+0000,31.0,0.05841587703384037,31.0,31.0
2018-02-12 00:00:00+0000,42.0,0.8222595162152021,31.0,31.0
2018-02-12 01:00:00+0000,42.0,0.8211351369515195,42.0,31.0
2018-02-12 02:00:00+0000,42.0,0.8200125512011874,42.0,31.0
2018-02-12 03:00:00+0000,42.0,0.8188917526524045,42.0,31.0
2018-02-12 04:00:00+0000,42.0,0.8177727350232773,42.0,31.0
2018-02-12 05:00:00+0000,42.0,0.816655492061635,42.0,31.0
2018-02-12 06:00:00+0000,42.0,0.8155400175448453,42.0,42.0
2018-02-12 07:00:00+0000,42.0,0.8144263052796328,42.0,42.0
2018-02-12 08:00:00+0000,42.0,0.8072479673302659,42.0,42.0
2018-02-12 09:00:00+0000,42.0,0.8001184366335148,42.0,42.0
2018-02-12 10:00:00+0000,42.0,0.793036585515207,42.0,42.0
2018-02-12 11:00:00+0000,42.0,0.7860013107290403,42.0,42.0
2018-02-12 12:00:00+0000,42.0,0.779011532572736,42.0,42.0
2018-02-12 13:00:00+0000,42.0,0.7720661940366129,42.0,42.0
2018-02-12 14:00:00+0000,42.0,0.7651642599829942,42.0,42.0
2018-02-12 15:00:00+0000,42.0,0.7583047163549383,42.0,42.0
2018-02-12 16:00:00+0000,42.0,0.7514865694128624,42.0,42.0
2018-02-12 17:00:00+0000,42.0,0.7447088449976981,42.0,42.0
2018-02-12 18:00:00+0000,42.0,0.7379705878192878,42.0,42.0
2018-02-12 19:00:00+0000,42.0,0.7312708607687908,42.0,42.0
2018-02-12 20:00:00+0000,42.0,0.7246087442539296,42.0,42.0
2018-02-12 21:00:00+0000,42.0,0.7179833355559613,42.0,42.0
2018-02-12 22:00:00+0000,42.0,0.7113937482073124,42.0,42.0
2018-02-12 23:00:00+0000,42.0,0.704839111388863,42.0,42.0
2018-02-13 00:00:00+0000,35.0,0.2231205567158224,42.0,42.0
2018-02-13 01:00:00+0000,35.0,0.21948960384333296,35.0,42.0
2018-02-13 02:00:00+0000,35.0,0.21585755437820298,35.0,42.0
2018-02-13 03:00:00+0000,35.0,0.21222425379503915,35.0,42.0
2018-02-13 04:00:00+0000,35.0,0.20858954685341385,35.0,42.0
2018-02-13 05:00:00+0000,35.0,0.20495327756126946,35.0,42.0
2018-02-13 06:00:00+0000,35.0,0.20131528913782873,35.0,35.0
2018-02-13 07:00:00+0000,35.0,0.19767542397598828,35.0,35.0
2018-02-13 08:00:00+0000,35.0,0.19042980405187013,35.0,35.0
2018-02-13 09:00:00+0000,35.0,0.18312573893457845,35.0,35.0
2018-02-13 10:00:00+0000,35.0,0.17576042552705384,35.0,35.0
2018-02-13 11:00:00+0000,35.0,0.16833092723137294,35.0,35.0
2018-02-13 12:00:00+0000,35.0,0.16083416441306475,35.0,35.0
2018-02-13 13:00:00+0000,35.0,0.1532669040385299,35.0,35.0
2018-02-13 14:00:00+0000,35.0,0.1456257483980173,35.0,35.0
2018-02-13 15:00:00+0000,35.0,0.13790712281569253,35.0,35.0
2018-02-13 16:00:00+0000,35.0,0.13010726223589647,35.0,35.0
2018-02-13 17:00:00+0000,35.0,0.12222219656038807,35.0,35.0
2018-02-13 18:00:00+0000,35.0,0.11424773459494852,35.0,35.0
2018-02-13 19:00:00+0000,35.0,0.10617944644482853,35.0,35.0
2018-02-13 20:00:00+0000,35.0,0.09801264417667614,35.0,35.0
2018-02-13 21:00:00+0000,35.0,0.08974236053931181,35.0,35.0
2018-02-13 22:00:00+0000,35.0,0.08136332550640678,35.0,35.0
2018-02-13 23:00:00+0000,35.0,0.072869940369983,35.0,35.0
2018-02-14 00:00:00+0000,55.0,1.5765942513376185,35.0,35.0
2018-02-14 01:00:00+0000,55.0,1.562594389945477,55.0,35.0
2018-02-14 02:00:00+0000,55.0,1.5489866152445273,55.0,35.0
2018-02-14 03:00:00+0000,55.0,1.535764353855061,55.0,35.0
2018-02-14 04:00:00+0000,55.0,1.5229219492720534,55.0,35.0
2018-02-14 05:00:00+0000,55.0,1.5104546599517146,55.0,35.0
2018-02-14 06:00:00+0000,55.0,1.4983586640897126,55.0,55.0
2018-02-14 07:00:00+0000,55.0,1.4866310713980273,55.0,55.0
2018-02-14 08:00:00+0000,55.0,1.4776606348116528,55.0,55.0
2018-02-14 09:00:00+0000,55.0,1.4691343866856448,55.0,55.0
2018-02-14 10:00:00+0000,55.0,1.4610628606509195,55.0,55.0
2018-02-14 11:00:00+0000,55.0,1.4534586904965925,55.0,55.0
2018-02-14 12:00:00+0000,55.0,1.4463368344717058,55.0,55.0
2018-02-14 13:00:00+0000,55.0,1.4397148406563018,55.0,55.0
2018-02-14 14:00:00+0000,55.0,1.433613161342291,55.0,55.0
2018-02-14 15:00:00+0000,55.0,1.4280555262828152,55.0,55.0
2018-02-14 16:00:00+0000,55.0,1.423069387117017,55.0,55.0
2018-02-14 17:00:00+0000,55.0,1.4186864484254083,55.0,55.0
2018-02-14 18:00:00+0000,55.0,1.414943304951611,55.0,55.0
2018-02-14 19:00:00+0000,55.0,1.411882209859395,55.0,55.0
2018-02-14 20:00:00+0000,55.0,1.4095520059256574,55.0,55.0
2018-02-14 21:00:00+0000,55.0,1.4080092609283672,55.0,55.0
2018-02-14 22:00:00+0000,55.0,1.4073196610681358,55.0,55.0
2018-02-14 23:00:00+0000,55.0,1.407559733353187,55.0,55.0
2018-02-15 00:00:00+0000,71.0,2.8390714453797785,55.0,55.0
2018-02-15 01:00:00+0000,71.0,2.8142690408363915,71.0,55.0
2018-02-15 02:00:00+0000,71.0,2.7917213047031733,71.0,55.0
2018-02-15 03:00:00+0000,71.0,2.7714024434566293,71.0,55.0
2018-02-15 04:00:00+0000,71.0,2.753303260301356,71.0,55.0
2018-02-15 05:00:00+0000,71.0,2.7374315644050644,71.0,55.0
2018-02-15 06:00:00+0000,71.0,2.723812965066837,71.0,71.0
2018-02-15 07:00:00+0000,71.0,2.7124920971771678,71.0,71.0
2018-02-15 08:00:00+0000,71.0,2.6502378441730503,71.0,71.0
2018-02-15 09:00:00+0000,71.0,2.5914421167328476,71.0,71.0
2018-02-15 10:00:00+0000,71.0,2.535783647644558,71.0,71.0
2018-02-15 11:00:00+0000,71.0,2.4829815350566062,71.0,71.0
2018-02-15 12:00:00+0000,71.0,2.432788938240676,71.0,71.0
2018-02-15 13:00:00+0000,71.0,2.3849879371038605,71.0,71.0
2018-02-15 14:00:00+0000,71.0,2.3393853097200257,71.0,71.0
2018-02-15 15:00:00+0000,71.0,2.295809040149454,71.0,71.0
2018-02-15 16:00:00+0000,71.0,2.254105411771286,71.0,71.0
2018-02-15 17:00:00+0000,71.0,2.214136573497405,71.0,71.0
2018-02-15 18:00:00+0000,71.0,2.175778490523331,71.0,71.0
2018-02-15 19:00:00+0000,71.0,2.1389192097881957,71.0,71.0
2018-02-15 20:00:00+0000,71.0,2.1034573845527627,71.0,71.0
2018-02-15 21:00:00+0000,71.0,2.0693010135381664,71.0,71.0
2018-02-15 22:00:00+0000,71.0,2.036366358683279,71.0,71.0
2018-02-15 23:00:00+0000,71.0,2.004577012353116,71.0,71.0
2018-02-16 00:00:00+0000,67.0,1.6757229498976693,71.0,71.0
2018-02-16 01:00:00+0000,67.0,1.6543919227106398,67.0,71.0
2018-02-16 02:00:00+0000,67.0,1.633579246050762,67.0,71.0
2018-02-16 03:00:00+0000,67.0,1.6132614374348457,67.0,71.0
2018-02-16 04:00:00+0000,67.0,1.5934164573541012,67.0,71.0
2018-02-16 05:00:00+0000,67.0,1.5740235962995588,67.0,71.0
2018-02-16 06:00:00+0000,67.0,1.5550633724095224,67.0,67.0
2018-02-16 07:00:00+0000,67.0,1.536517438577185,67.0,67.0
2018-02-16 08:00:00+0000,67.0,1.5194256590898378,67.0,67.0
2018-02-16 09:00:00+0000,67.0,1.5026955682177663,67.0,67.0
2018-02-16 10:00:00+0000,67.0,1.4863136858534511,67.0,67.0
2018-02-16 11:00:00+0000,67.0,1.4702672760281252,67.0,67.0
2018-02-16 12:00:00+0000,67.0,1.4545442987128177,67.0,67.0
2018-02-16 13:00:00+0000,67.0,1.4391333656875291,67.0,67.0
2018-02-16 14:00:00+0000,67.0,1.4240237001058285,67.0,67.0
2018-02-16 15:00:00+0000,67.0,1.4092050994235954,67.0,67.0
2018-02-16 16:00:00+0000,67.0,1.3946679013972174,67.0,67.0
2018-02-16 17:00:00+0000,67.0,1.3804029528889599,67.0,67.0
2018-02-16 18:00:00+0000,67.0,1.3664015812459933,67.0,67.0
2018-02-16 19:00:00+0000,67.0,1.3526555680451928,67.0,67.0
2018-02-16 20:00:00+0000,67.0,1.3391571250187655,67.0,67.0
2018-02-16 21:00:00+0000,67.0,1.3258988719963338,67.0,67.0
